,target,effect_size,standard_error,num,neg|goodsgrna,pos|goodsgrna,pvalue,phenotype,perturbation_type,goodsgrna
73659,MYDGF,0.07723,0.37557762994239935,12,2,3,0.58146,Pri.CRi.CD8.IFNG,CRISPRi,5
73660,RNF220,-0.035434,0.028160013044181004,12,2,3,0.89586,Pri.CRi.CD8.IFNG,CRISPRi,5
73661,SBSPON,-0.011526,0.00915991167656009,12,1,4,0.89586,Pri.CRi.CD8.IFNG,CRISPRi,5
73662,PANK4,0.17902,0.08533296119573532,12,2,8,0.017957,Pri.CRi.CD8.IFNG,CRISPRi,10
73663,MAIP1,0.15268,0.15791519673446788,12,2,6,0.16681,Pri.CRi.CD8.IFNG,CRISPRi,8
73664,GSTM4,0.043795,0.09597435018926617,12,2,4,0.32408,Pri.CRi.CD8.IFNG,CRISPRi,6
73665,PPP1R3B,0.16165,0.16242328461120092,12,1,6,0.15981,Pri.CRi.CD8.IFNG,CRISPRi,7
73666,POLR2F,0.37967,0.19413298285927563,12,2,7,0.025249,Pri.CRi.CD8.IFNG,CRISPRi,9
73667,NPHS2,0.18643,0.16739419488271265,12,2,6,0.1327,Pri.CRi.CD8.IFNG,CRISPRi,8
73668,TMEM64,0.17195,0.14970368508841222,12,1,5,0.12536,Pri.CRi.CD8.IFNG,CRISPRi,6
73669,VN1R5,0.0059508,0.5229018676288327,12,1,2,0.50454,Pri.CRi.CD8.IFNG,CRISPRi,3
73670,TSSK6,0.05842,0.03592724088411659,12,2,3,0.051968,Pri.CRi.CD8.IFNG,CRISPRi,5
73671,ZNF367,0.032551,0.06191313180547041,12,2,4,0.70047,Pri.CRi.CD8.IFNG,CRISPRi,6
73672,CHST8,0.063653,0.182547537864667,12,1,4,0.36366,Pri.CRi.CD8.IFNG,CRISPRi,5
73673,GLIS2,0.060598,0.1069485698231099,12,2,5,0.28549,Pri.CRi.CD8.IFNG,CRISPRi,7
73674,KCNK2,0.056322,0.07727629941147354,12,1,3,0.23305,Pri.CRi.CD8.IFNG,CRISPRi,4
73675,TGM2,0.092406,0.0686534866518562,12,2,4,0.089155,Pri.CRi.CD8.IFNG,CRISPRi,6
73676,DTX2,-0.040213,0.03176430786069078,12,2,3,0.89724,Pri.CRi.CD8.IFNG,CRISPRi,5
73677,TBC1D12,0.081851,0.048491540737230464,12,2,4,0.045711,Pri.CRi.CD8.IFNG,CRISPRi,6
73678,MYC,0.4821,0.12795138660281716,12,1,7,8.2334e-05,Pri.CRi.CD8.IFNG,CRISPRi,8
73679,C12orf56,0.028242,0.06684928488106466,12,1,4,0.33634,Pri.CRi.CD8.IFNG,CRISPRi,5
73680,RPL18A,0.3629,0.2550603567920373,12,1,7,0.077397,Pri.CRi.CD8.IFNG,CRISPRi,8
73681,H1F0,0.019602,0.03673555061221164,12,2,4,0.29681,Pri.CRi.CD8.IFNG,CRISPRi,6
73682,ACP1,0.00357,0.03418223105134664,12,2,3,0.45841,Pri.CRi.CD8.IFNG,CRISPRi,5
73683,CD2AP,0.015492,0.029154635643606697,12,2,4,0.29758,Pri.CRi.CD8.IFNG,CRISPRi,6
73684,CAND1,0.03076,0.04726989977081799,12,2,3,0.74239,Pri.CRi.CD8.IFNG,CRISPRi,5
73685,GHR,0.15649,0.07276925793302531,12,1,6,0.015758,Pri.CRi.CD8.IFNG,CRISPRi,7
73686,DCDC1,0.11286,0.12595119795642207,12,1,3,0.81489,Pri.CRi.CD8.IFNG,CRISPRi,4
73687,PLET1,0.004243,0.0109754611439511,12,1,5,0.34953,Pri.CRi.CD8.IFNG,CRISPRi,6
73688,COQ10A,0.077209,0.07710209982057624,12,2,4,0.15832,Pri.CRi.CD8.IFNG,CRISPRi,6
73689,CHMP4A,0.016275,0.0329882482713971,12,2,4,0.68912,Pri.CRi.CD8.IFNG,CRISPRi,6
73690,NQO2,-0.056914,0.04475627285886166,12,2,3,0.89825,Pri.CRi.CD8.IFNG,CRISPRi,5
73691,LCN10,0.11382,0.24422293409633453,12,2,5,0.32059,Pri.CRi.CD8.IFNG,CRISPRi,7
73692,C2CD4C,0.029901,0.02504175016893013,12,1,2,0.88377,Pri.CRi.CD8.IFNG,CRISPRi,3
73693,S1PR1,0.27658,0.11454562201267568,12,2,6,0.0078766,Pri.CRi.CD8.IFNG,CRISPRi,8
73694,RAB2A,0.10431,1.1562965120158208,12,2,3,0.53594,Pri.CRi.CD8.IFNG,CRISPRi,5
73695,PPIP5K1,0.20013,0.08937879606742294,12,2,7,0.012574,Pri.CRi.CD8.IFNG,CRISPRi,9
73696,CCDC77,0.089744,0.8592857544739645,12,2,5,0.45841,Pri.CRi.CD8.IFNG,CRISPRi,7
73697,RLN3,0.073145,0.11081690616536856,12,1,4,0.25461,Pri.CRi.CD8.IFNG,CRISPRi,5
73698,BDH2,0.0046055,0.007107169141685482,12,2,3,0.74151,Pri.CRi.CD8.IFNG,CRISPRi,5
73699,TIMM17A,-0.016797,0.013166258676789859,12,2,4,0.89898,Pri.CRi.CD8.IFNG,CRISPRi,6
73700,LHX2,0.091316,0.28425103780468913,12,2,4,0.37401,Pri.CRi.CD8.IFNG,CRISPRi,6
73701,LOC284898,0.033487,0.10868584391459613,12,2,4,0.621,Pri.CRi.CD8.IFNG,CRISPRi,6
73702,TPCN1,-0.028192,0.02209818209299635,12,2,2,0.89898,Pri.CRi.CD8.IFNG,CRISPRi,4
73703,RPS2,0.23394,0.09647445491318826,12,1,6,0.0076565,Pri.CRi.CD8.IFNG,CRISPRi,7
73704,FGF10,0.15124,0.2949205652782628,12,2,3,0.69596,Pri.CRi.CD8.IFNG,CRISPRi,5
73705,PIWIL2,0.1818,0.10716873702660482,12,2,6,0.044906,Pri.CRi.CD8.IFNG,CRISPRi,8
73706,ACOT12,0.04772,0.08635145411049924,12,1,3,0.29026,Pri.CRi.CD8.IFNG,CRISPRi,4
73707,BZW2,0.18032,0.17457257171666896,12,2,6,0.15082,Pri.CRi.CD8.IFNG,CRISPRi,8
73708,TM9SF1,0.051528,1.2982502753280454,12,1,4,0.51583,Pri.CRi.CD8.IFNG,CRISPRi,5
73709,MYRF,0.036225,0.06817239066548235,12,1,5,0.29758,Pri.CRi.CD8.IFNG,CRISPRi,6
73710,ASH1L,0.1929,0.11233022292317037,12,1,7,0.042966,Pri.CRi.CD8.IFNG,CRISPRi,8
73711,NRXN3,0.16068,0.07708457217436483,12,2,6,0.018559,Pri.CRi.CD8.IFNG,CRISPRi,8
73712,C11orf87,0.062013,0.057531503962162465,12,1,3,0.85946,Pri.CRi.CD8.IFNG,CRISPRi,4
73713,C20orf173,-0.019547,0.015247180173266253,12,1,4,0.90008,Pri.CRi.CD8.IFNG,CRISPRi,5
73714,TAS2R20,0.009832,0.013789441383243705,12,1,4,0.23792,Pri.CRi.CD8.IFNG,CRISPRi,5
73715,BMP7,0.018162,0.052644620855531864,12,2,3,0.36505,Pri.CRi.CD8.IFNG,CRISPRi,5
73716,DNAH11,0.040866,0.1073877461770052,12,2,3,0.35177,Pri.CRi.CD8.IFNG,CRISPRi,5
73717,NOTCH2NL,0.26431,0.21955036448838688,12,1,6,0.11432,Pri.CRi.CD8.IFNG,CRISPRi,7
73718,SLC39A2,0.081106,0.10012222343787817,12,1,3,0.79105,Pri.CRi.CD8.IFNG,CRISPRi,4
73719,EPHX3,0.14695,0.19846614477571914,12,2,5,0.22952,Pri.CRi.CD8.IFNG,CRISPRi,7
73720,CABP4,0.028674,0.062914198474128,12,2,3,0.67572,Pri.CRi.CD8.IFNG,CRISPRi,5
73721,ARHGAP21,-0.074165,0.05774522471387989,12,2,1,0.90049,Pri.CRi.CD8.IFNG,CRISPRi,3
73722,GSTM1,0.016265,0.05465667090136718,12,2,4,0.38301,Pri.CRi.CD8.IFNG,CRISPRi,6
73723,ATAD5,0.16243,0.1217165424256567,12,1,5,0.091021,Pri.CRi.CD8.IFNG,CRISPRi,6
73724,SGPP1,0.2199,0.13090514403510475,12,2,6,0.046494,Pri.CRi.CD8.IFNG,CRISPRi,8
73725,SEC24D,0.14988,0.3837533382097854,12,2,4,0.65194,Pri.CRi.CD8.IFNG,CRISPRi,6
73726,DPCD,0.053904,0.1138899931787275,12,2,3,0.682,Pri.CRi.CD8.IFNG,CRISPRi,5
73727,PLCXD3,0.17753,0.7559908684939297,12,2,4,0.40717,Pri.CRi.CD8.IFNG,CRISPRi,6
73728,C1orf50,0.039564,0.07945845020439055,12,2,3,0.30927,Pri.CRi.CD8.IFNG,CRISPRi,5
73729,SLC14A1,0.034392,0.2864699691536594,12,1,3,0.54778,Pri.CRi.CD8.IFNG,CRISPRi,4
73730,LRRC59,-0.045612,0.03551372196655417,12,2,3,0.90049,Pri.CRi.CD8.IFNG,CRISPRi,5
73731,SLC12A3,0.083874,0.4480331959780639,12,1,4,0.42575,Pri.CRi.CD8.IFNG,CRISPRi,5
73732,PCDHA2,0.0068018,0.020085562229157663,12,2,3,0.63256,Pri.CRi.CD8.IFNG,CRISPRi,5
73733,ZFYVE1,0.1243,0.050494291499913156,12,2,4,0.0069147,Pri.CRi.CD8.IFNG,CRISPRi,6
73734,ANKRD50,-0.031397,0.02444585478786068,12,2,3,0.90049,Pri.CRi.CD8.IFNG,CRISPRi,5
73735,TMEM9B,0.010256,0.013484209609090803,12,2,2,0.77655,Pri.CRi.CD8.IFNG,CRISPRi,4
73736,NSMCE4A,0.0092745,0.007563882973860304,12,2,4,0.11007,Pri.CRi.CD8.IFNG,CRISPRi,6
73737,ABHD1,0.0006295,0.0025987427573070047,12,2,2,0.5957,Pri.CRi.CD8.IFNG,CRISPRi,4
73738,MCCD1,0.21602,0.3061389892086807,12,2,6,0.24021,Pri.CRi.CD8.IFNG,CRISPRi,8
73739,ZNF442,0.035899,0.2694731005297695,12,2,3,0.55299,Pri.CRi.CD8.IFNG,CRISPRi,5
73740,PCSK1,0.11417,0.09917268691483166,12,2,6,0.12482,Pri.CRi.CD8.IFNG,CRISPRi,8
73741,STOML2,0.037145,0.18016895483378065,12,2,3,0.41833,Pri.CRi.CD8.IFNG,CRISPRi,5
73742,MARCH1,0.27965,0.15019421268583735,12,2,7,0.031307,Pri.CRi.CD8.IFNG,CRISPRi,9
73743,TRIM10,0.27195,0.1958862623897517,12,1,7,0.082522,Pri.CRi.CD8.IFNG,CRISPRi,8
73744,CCS,0.18019,0.17231535154854805,12,2,6,0.14785,Pri.CRi.CD8.IFNG,CRISPRi,8
73745,OR7G1,0.020918,0.020221966051753616,12,2,3,0.84953,Pri.CRi.CD8.IFNG,CRISPRi,5
73746,HHAT,0.1096,0.30398468472911144,12,2,4,0.35922,Pri.CRi.CD8.IFNG,CRISPRi,6
73747,SIX1,0.13875,0.29771509493820436,12,2,3,0.32059,Pri.CRi.CD8.IFNG,CRISPRi,5
73748,TLE6,0.035238,0.04324864640606155,12,1,3,0.7924,Pri.CRi.CD8.IFNG,CRISPRi,4
73749,SLC38A7,0.068251,1.6125641283957262,12,1,4,0.51688,Pri.CRi.CD8.IFNG,CRISPRi,5
73750,STAG2,0.053435,0.11259217593202513,12,1,4,0.68246,Pri.CRi.CD8.IFNG,CRISPRi,5
73751,ARHGAP22,0.10128,0.1913380165554323,12,2,4,0.29829,Pri.CRi.CD8.IFNG,CRISPRi,6
73752,PTPN5,0.052881,0.05790767662236139,12,2,3,0.81943,Pri.CRi.CD8.IFNG,CRISPRi,5
73753,CCNL1,0.12632,0.06467450235897107,12,1,5,0.0254,Pri.CRi.CD8.IFNG,CRISPRi,6
73754,BORCS8-MEF2B,0.1485,0.3368264809134361,12,1,5,0.32965,Pri.CRi.CD8.IFNG,CRISPRi,6
73755,KY,-0.026846,0.02070729314687917,12,2,1,0.90259,Pri.CRi.CD8.IFNG,CRISPRi,3
73756,AWAT1,0.15915,0.08188423522865616,12,2,5,0.025972,Pri.CRi.CD8.IFNG,CRISPRi,7
73757,BAIAP2,-0.034859,0.026837429254595042,12,2,3,0.90301,Pri.CRi.CD8.IFNG,CRISPRi,5
73758,MCCC2,-0.078111,0.06013650524988305,12,1,3,0.90301,Pri.CRi.CD8.IFNG,CRISPRi,4
73759,GREM1,0.077642,0.08586291172876272,12,2,5,0.18293,Pri.CRi.CD8.IFNG,CRISPRi,7
73760,CEP19,-0.051188,0.03940888518558223,12,2,5,0.90301,Pri.CRi.CD8.IFNG,CRISPRi,7
73761,ACBD6,0.1679,0.219000131085242,12,1,5,0.22164,Pri.CRi.CD8.IFNG,CRISPRi,6
73762,SNX20,0.064611,0.17204892591282347,12,1,5,0.35363,Pri.CRi.CD8.IFNG,CRISPRi,6
73763,C8orf34,0.080024,0.0955446331198515,12,2,2,0.79886,Pri.CRi.CD8.IFNG,CRISPRi,4
73764,RBM18,0.27974,0.13828299954887335,12,1,7,0.021539,Pri.CRi.CD8.IFNG,CRISPRi,8
73765,MUC5B,0.1709,0.21351866414588647,12,1,5,0.21174,Pri.CRi.CD8.IFNG,CRISPRi,6
73766,STUB1,0.070911,0.3421210848227069,12,2,4,0.4179,Pri.CRi.CD8.IFNG,CRISPRi,6
73767,PLCB2,0.086579,0.7120293071481302,12,2,4,0.54839,Pri.CRi.CD8.IFNG,CRISPRi,6
73768,RGS7,0.086537,0.16285532563199023,12,1,3,0.29758,Pri.CRi.CD8.IFNG,CRISPRi,4
73769,GCAT,-0.057101,0.043819292414694976,12,2,2,0.90373,Pri.CRi.CD8.IFNG,CRISPRi,4
73771,MYOG,0.084327,0.11410782825135143,12,1,5,0.22995,Pri.CRi.CD8.IFNG,CRISPRi,6
73772,OGFRL1,0.056802,0.2595980419873184,12,2,5,0.4134,Pri.CRi.CD8.IFNG,CRISPRi,7
73773,PSMD1,0.24174,0.11291113822209808,12,2,5,0.016138,Pri.CRi.CD8.IFNG,CRISPRi,7
73774,CCDC185,0.013906,0.017238896616365625,12,1,2,0.79007,Pri.CRi.CD8.IFNG,CRISPRi,3
73775,MCRS1,0.15716,0.1527624984718365,12,1,6,0.15179,Pri.CRi.CD8.IFNG,CRISPRi,7
73776,CLIC1,0.059875,0.11809836707626314,12,2,3,0.69392,Pri.CRi.CD8.IFNG,CRISPRi,5
73777,TMCO5A,0.019569,0.010781512433953455,12,2,5,0.034758,Pri.CRi.CD8.IFNG,CRISPRi,7
73778,HDAC5,0.041142,0.022507421679012932,12,1,3,0.03378,Pri.CRi.CD8.IFNG,CRISPRi,4
73779,HMGB4,0.064793,0.08518744083481089,12,2,5,0.22345,Pri.CRi.CD8.IFNG,CRISPRi,7
73782,TSHB,0.13716,0.4525363522106645,12,2,5,0.38091,Pri.CRi.CD8.IFNG,CRISPRi,7
73783,NMUR2,0.079221,1.1347089520506441,12,1,4,0.47217,Pri.CRi.CD8.IFNG,CRISPRi,5
73784,CDYL2,0.10638,0.12701237217946867,12,2,2,0.79886,Pri.CRi.CD8.IFNG,CRISPRi,4
73785,CSNK2B,-0.049687,0.03783183017888423,12,2,1,0.90547,Pri.CRi.CD8.IFNG,CRISPRi,3
73786,TAS2R14,-0.058823,0.0447880078614629,12,2,2,0.90547,Pri.CRi.CD8.IFNG,CRISPRi,4
73787,CCDC8,0.035319,0.02001577196265236,12,2,4,0.038819,Pri.CRi.CD8.IFNG,CRISPRi,6
73788,DRD4,0.24337,0.3058257846738589,12,2,6,0.21308,Pri.CRi.CD8.IFNG,CRISPRi,8
73789,CECR6,0.045398,0.045483398750848954,12,2,2,0.84089,Pri.CRi.CD8.IFNG,CRISPRi,4
73790,UBXN11,0.21759,0.12728992290758587,12,2,6,0.043688,Pri.CRi.CD8.IFNG,CRISPRi,8
73791,DUSP6,-0.039261,0.029893442644015004,12,2,5,0.90547,Pri.CRi.CD8.IFNG,CRISPRi,7
73792,UGT2A2,0.078813,1.6142450407137778,12,2,4,0.51947,Pri.CRi.CD8.IFNG,CRISPRi,6
73793,KHDC1L,0.18336,0.1276422918014038,12,2,6,0.075428,Pri.CRi.CD8.IFNG,CRISPRi,8
73794,STXBP1,-0.011251,0.008558412270413795,12,2,2,0.90568,Pri.CRi.CD8.IFNG,CRISPRi,4
73795,ANKRD26,0.050164,0.036271798676476195,11,1,5,0.083332,Pri.CRi.CD8.IFNG,CRISPRi,6
73796,KCNE2,-0.049623,0.03764479636819008,12,2,3,0.90628,Pri.CRi.CD8.IFNG,CRISPRi,5
73797,BABAM1,0.34033,0.12346313109196284,12,1,7,0.0029209,Pri.CRi.CD8.IFNG,CRISPRi,8
73798,BTBD1,0.072335,0.06828521079737215,12,2,3,0.85527,Pri.CRi.CD8.IFNG,CRISPRi,5
73799,GNB2,0.12058,0.5188256907921224,12,1,5,0.40811,Pri.CRi.CD8.IFNG,CRISPRi,6
73800,CDK4,0.15739,0.06518370129460137,12,2,4,0.0078771,Pri.CRi.CD8.IFNG,CRISPRi,6
73801,REXO2,0.18927,15.472525065056008,12,2,4,0.50488,Pri.CRi.CD8.IFNG,CRISPRi,6
73802,ZNF112,0.20842,0.10438329734652334,12,2,6,0.02293,Pri.CRi.CD8.IFNG,CRISPRi,8
73803,ACP6,0.088091,0.5884437163625209,12,1,4,0.5595,Pri.CRi.CD8.IFNG,CRISPRi,5
73805,CCNE2,-0.042033,0.03188690175410865,12,2,5,0.90628,Pri.CRi.CD8.IFNG,CRISPRi,7
73806,ADRB2,0.084382,0.23247025892771475,12,1,5,0.35831,Pri.CRi.CD8.IFNG,CRISPRi,6
73807,STAMBP,0.075167,0.08547811586894102,12,1,5,0.1896,Pri.CRi.CD8.IFNG,CRISPRi,6
73808,EBLN1,-0.04512,0.034183755804110136,12,2,3,0.90657,Pri.CRi.CD8.IFNG,CRISPRi,5
73809,SIX3,0.14438,0.48517246509310746,12,1,5,0.38301,Pri.CRi.CD8.IFNG,CRISPRi,6
73810,LRRC23,0.010808,0.03145187934915406,12,1,3,0.63444,Pri.CRi.CD8.IFNG,CRISPRi,4
73811,JPT2,0.12071,0.16459896899912893,12,2,5,0.23167,Pri.CRi.CD8.IFNG,CRISPRi,7
73812,COX10,0.10495,0.06493606972236107,12,2,5,0.053025,Pri.CRi.CD8.IFNG,CRISPRi,7
73813,ARPC1A,0.16612,0.13986947261297483,12,1,6,0.11748,Pri.CRi.CD8.IFNG,CRISPRi,7
73814,VSIG4,-0.014664,0.011059334722075164,12,2,2,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,4
73815,HYAL3,0.0071705,0.009635275289689344,12,2,5,0.22838,Pri.CRi.CD8.IFNG,CRISPRi,7
73816,PSME2,0.15424,0.28256165618144474,12,2,5,0.29258,Pri.CRi.CD8.IFNG,CRISPRi,7
73817,TMEM55B,0.086336,0.9673060948089267,12,2,3,0.53556,Pri.CRi.CD8.IFNG,CRISPRi,5
73818,SMARCAL1,-0.026617,0.020074080216685396,12,2,3,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,5
73819,SPACA5B,-0.073971,0.05578764653072981,12,2,3,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,5
73820,BRSK1,0.11449,0.4949800563768997,12,2,5,0.40854,Pri.CRi.CD8.IFNG,CRISPRi,7
73821,EXOG,0.071135,0.6603864467276074,12,2,4,0.54289,Pri.CRi.CD8.IFNG,CRISPRi,6
73822,NOLC1,0.025868,0.0190378291249722,12,2,2,0.91289,Pri.CRi.CD8.IFNG,CRISPRi,4
73823,C19orf35,-0.074495,0.056182838251567745,12,2,4,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,6
73824,ALKBH4,0.16061,0.16170544897317432,12,2,5,0.1603,Pri.CRi.CD8.IFNG,CRISPRi,7
73825,GON7,-0.020948,0.01579861864143689,12,2,2,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,4
73826,JAGN1,-0.020097,0.015156809186411933,12,2,2,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,4
73827,RTEL1,0.4736,0.11481946547855758,12,1,10,1.8558e-05,Pri.CRi.CD8.IFNG,CRISPRi,11
73828,MYO3B,-0.029054,0.021912023391651107,12,2,3,0.90757,Pri.CRi.CD8.IFNG,CRISPRi,5
73829,ZNF707,0.2523,0.25094267819764704,12,1,6,0.15735,Pri.CRi.CD8.IFNG,CRISPRi,7
73830,EPHA6,0.11206,0.09499843749068711,12,1,4,0.11908,Pri.CRi.CD8.IFNG,CRISPRi,5
73831,VCP,0.20264,0.25448922814013303,12,2,4,0.21294,Pri.CRi.CD8.IFNG,CRISPRi,6
73832,DNAAF2,0.090034,0.10248768217374844,12,2,5,0.18984,Pri.CRi.CD8.IFNG,CRISPRi,7
73833,TAAR1,-0.054775,0.04112987090100666,12,1,2,0.90853,Pri.CRi.CD8.IFNG,CRISPRi,3
73834,NAA30,0.12219,0.07415128597469782,12,2,5,0.049692,Pri.CRi.CD8.IFNG,CRISPRi,7
73835,DKK4,0.20766,0.15243649628479564,12,1,7,0.086556,Pri.CRi.CD8.IFNG,CRISPRi,8
73836,TNFRSF14,0.0072785,0.034157593967819116,12,2,2,0.58437,Pri.CRi.CD8.IFNG,CRISPRi,4
73837,NTN4,0.01291,0.01234580824957964,12,2,3,0.14785,Pri.CRi.CD8.IFNG,CRISPRi,5
73838,FSD2,-4.3051e-05,3.2326464119748745e-05,12,2,1,0.90853,Pri.CRi.CD8.IFNG,CRISPRi,3
73839,RAB3D,-0.099715,0.07487476178719997,12,2,2,0.90853,Pri.CRi.CD8.IFNG,CRISPRi,4
73840,NLE1,0.039161,0.4341072544056328,12,2,3,0.53594,Pri.CRi.CD8.IFNG,CRISPRi,5
73841,MTRNR2L4,0.21959,0.14820209025510567,12,1,7,0.069211,Pri.CRi.CD8.IFNG,CRISPRi,8
73842,DNAJB11,-0.05862,0.04401703390628955,12,2,3,0.90853,Pri.CRi.CD8.IFNG,CRISPRi,5
73843,CRELD2,0.06959,0.17081822013405448,12,2,4,0.34186,Pri.CRi.CD8.IFNG,CRISPRi,6
73844,HACE1,0.012379,0.23927796391536232,12,2,4,0.47937,Pri.CRi.CD8.IFNG,CRISPRi,6
73845,SLC35F1,0.19522,0.2031878994665532,12,2,6,0.16833,Pri.CRi.CD8.IFNG,CRISPRi,8
73846,ARHGAP15,0.86106,0.171602288728092,12,1,8,2.6138e-07,Pri.CRi.CD8.IFNG,CRISPRi,9
73847,SOWAHC,0.051238,0.052994883745616096,12,1,4,0.16681,Pri.CRi.CD8.IFNG,CRISPRi,5
73848,HPSE2,0.11174,3.812782725268233,12,2,4,0.48831,Pri.CRi.CD8.IFNG,CRISPRi,6
73849,DNPEP,0.15141,0.7363227884187322,12,2,4,0.58146,Pri.CRi.CD8.IFNG,CRISPRi,6
73850,TNFRSF10A,0.21351,0.14062188758402702,12,2,7,0.064466,Pri.CRi.CD8.IFNG,CRISPRi,9
73851,ZNF280C,0.085112,0.03385527312874123,12,2,4,0.0059686,Pri.CRi.CD8.IFNG,CRISPRi,6
73852,SIGLEC9,0.15718,1.4870320450294967,12,2,5,0.45791,Pri.CRi.CD8.IFNG,CRISPRi,7
73853,ATG13,0.067056,0.03237575085548383,12,1,5,0.019171,Pri.CRi.CD8.IFNG,CRISPRi,6
73854,CIB4,0.20619,0.1346000101637215,12,2,7,0.062777,Pri.CRi.CD8.IFNG,CRISPRi,9
73855,IL1F10,-0.033588,0.02513903323257505,12,2,4,0.90924,Pri.CRi.CD8.IFNG,CRISPRi,6
73856,LDLRAD3,-0.0035743,0.0026751949054183936,12,2,4,0.90924,Pri.CRi.CD8.IFNG,CRISPRi,6
73857,NKAP,0.017321,0.09563717881856333,12,2,3,0.42814,Pri.CRi.CD8.IFNG,CRISPRi,5
73858,MECR,0.081991,0.1290049048704413,12,2,2,0.73747,Pri.CRi.CD8.IFNG,CRISPRi,4
73859,C16orf47,-0.0068599,0.005134311482438419,12,2,1,0.90924,Pri.CRi.CD8.IFNG,CRISPRi,3
73860,ASF1B,-0.043498,0.03255620065352357,12,2,2,0.90924,Pri.CRi.CD8.IFNG,CRISPRi,4
73861,CCDC107,0.10062,0.36907577628663635,12,1,4,0.39257,Pri.CRi.CD8.IFNG,CRISPRi,5
73862,C2orf74,0.081071,0.2703345343777578,12,2,4,0.61787,Pri.CRi.CD8.IFNG,CRISPRi,6
73863,C6orf10,0.13024,0.0792110988372379,12,2,6,0.050066,Pri.CRi.CD8.IFNG,CRISPRi,8
73864,NUDT21,0.24979,0.11523865605018489,12,1,7,0.015095,Pri.CRi.CD8.IFNG,CRISPRi,8
73865,LLGL1,0.1225,0.6175504512951027,12,1,4,0.57862,Pri.CRi.CD8.IFNG,CRISPRi,5
73866,EYS,0.1313,1.4229293378695593,12,2,5,0.46324,Pri.CRi.CD8.IFNG,CRISPRi,7
73867,ITGA2,0.011588,0.011832164763201711,12,2,3,0.1637,Pri.CRi.CD8.IFNG,CRISPRi,5
73868,SDHD,0.056222,0.14453149851065916,12,2,3,0.34864,Pri.CRi.CD8.IFNG,CRISPRi,5
73869,HDX,0.16273,0.2311543782323841,12,1,6,0.24072,Pri.CRi.CD8.IFNG,CRISPRi,7
73870,TSPAN6,0.082325,0.16632259400559732,12,2,5,0.31031,Pri.CRi.CD8.IFNG,CRISPRi,7
73871,MYH2,0.020113,0.07366935334721716,12,2,3,0.60758,Pri.CRi.CD8.IFNG,CRISPRi,5
73872,MLPH,0.18492,0.1713354042658499,12,1,6,0.14023,Pri.CRi.CD8.IFNG,CRISPRi,7
73874,NIT1,0.058558,0.01954476520449743,12,2,4,0.0013673,Pri.CRi.CD8.IFNG,CRISPRi,6
73875,LRRC71,0.15613,0.08642609497067846,12,2,5,0.035419,Pri.CRi.CD8.IFNG,CRISPRi,7
73876,MFSD3,-0.089641,0.06684631380730242,12,1,4,0.91004,Pri.CRi.CD8.IFNG,CRISPRi,5
73877,ZNF177,0.015468,0.02820739184040006,12,2,4,0.29172,Pri.CRi.CD8.IFNG,CRISPRi,6
73878,TMEM42,-0.025296,0.018863515066426324,12,2,2,0.91004,Pri.CRi.CD8.IFNG,CRISPRi,4
73879,CCDC126,0.13717,0.15839152995836672,12,2,6,0.19324,Pri.CRi.CD8.IFNG,CRISPRi,8
73880,TEX45,0.011333,0.01898385061538717,12,2,5,0.27526,Pri.CRi.CD8.IFNG,CRISPRi,7
73881,TBC1D25,0.16771,0.15756048342102819,12,2,6,0.14357,Pri.CRi.CD8.IFNG,CRISPRi,8
73882,SPIN2A,0.073108,0.09084874144842793,12,1,4,0.21049,Pri.CRi.CD8.IFNG,CRISPRi,5
73883,SLC12A8,0.062207,0.08457499741878546,12,1,5,0.23101,Pri.CRi.CD8.IFNG,CRISPRi,6
73884,PIP4K2B,0.16578,0.14516208742870654,12,1,5,0.12672,Pri.CRi.CD8.IFNG,CRISPRi,6
73885,UBE2Q1,0.089424,0.1523779327155951,12,2,5,0.27865,Pri.CRi.CD8.IFNG,CRISPRi,7
73886,MED11,0.00046183,0.0007526941582823889,12,2,3,0.73025,Pri.CRi.CD8.IFNG,CRISPRi,5
73887,KRTAP5-10,0.055856,0.026987702248487806,12,2,5,0.019241,Pri.CRi.CD8.IFNG,CRISPRi,7
73888,KDELC1,-0.030025,0.022361189706889578,12,1,2,0.91032,Pri.CRi.CD8.IFNG,CRISPRi,3
73889,ARSF,0.032098,0.0429079455379578,12,2,3,0.77279,Pri.CRi.CD8.IFNG,CRISPRi,5
73890,IGDCC3,0.010849,0.035265805488938845,12,1,4,0.37918,Pri.CRi.CD8.IFNG,CRISPRi,5
73891,B3GALT1,0.20388,0.10234421909354682,12,2,7,0.02318,Pri.CRi.CD8.IFNG,CRISPRi,9
73892,AK4,0.16166,0.09815130705531895,12,2,6,0.049774,Pri.CRi.CD8.IFNG,CRISPRi,8
73893,LOC388282,0.14904,0.16590450970612808,12,1,6,0.1845,Pri.CRi.CD8.IFNG,CRISPRi,7
73894,FMO1,-0.0088623,0.006600218868921482,12,2,5,0.91032,Pri.CRi.CD8.IFNG,CRISPRi,7
